"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-06","Newfoundland and Labrador","2016A000210","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063004","2.7.1.1.1.1","11.9","","","","1"
"2016-06","Newfoundland and Labrador","2016A000210","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063005","2.8.1.1.1.1","60.3","","","","1"
"2016-06","Newfoundland and Labrador","2016A000210","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063006","2.9.1.1.1.1","53.2","","","","1"
"2016-06","Prince Edward Island","2016A000211","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063187","3.1.1.1.1.1","121.3","","","","1"
"2016-06","Prince Edward Island","2016A000211","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063188","3.2.1.1.1.1","80.2","","","","1"
"2016-06","Prince Edward Island","2016A000211","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063189","3.3.1.1.1.1","71.6","","","","1"
"2016-06","Prince Edward Island","2016A000211","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063190","3.4.1.1.1.1","59.8","","","","1"
"2016-06","Prince Edward Island","2016A000211","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063191","3.5.1.1.1.1","11.8","","","","1"
"2016-06","Prince Edward Island","2016A000211","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063192","3.6.1.1.1.1","8.5","","","","1"
"2016-06","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063193","3.7.1.1.1.1","10.6","","","","1"
"2016-06","Prince Edward Island","2016A000211","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063194","3.8.1.1.1.1","66.1","","","","1"
"2016-06","Prince Edward Island","2016A000211","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063195","3.9.1.1.1.1","59.0","","","","1"
"2016-06","Nova Scotia","2016A000212","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063376","4.1.1.1.1.1","781.3","","","","1"
"2016-06","Nova Scotia","2016A000212","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063377","4.2.1.1.1.1","483.7","","","","1"
"2016-06","Nova Scotia","2016A000212","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063378","4.3.1.1.1.1","445.4","","","","1"
"2016-06","Nova Scotia","2016A000212","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063379","4.4.1.1.1.1","364.6","","","","1"
"2016-06","Nova Scotia","2016A000212","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063380","4.5.1.1.1.1","80.7","","","","1"
"2016-06","Nova Scotia","2016A000212","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063381","4.6.1.1.1.1","38.3","","","","1"
"2016-06","Nova Scotia","2016A000212","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063382","4.7.1.1.1.1","7.9","","","","1"
"2016-06","Nova Scotia","2016A000212","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063383","4.8.1.1.1.1","61.9","","","","1"
"2016-06","Nova Scotia","2016A000212","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063384","4.9.1.1.1.1","57.0","","","","1"
"2016-06","New Brunswick","2016A000213","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063565","5.1.1.1.1.1","629.8","","","","1"
"2016-06","New Brunswick","2016A000213","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063566","5.2.1.1.1.1","397.0","","","","1"
"2016-06","New Brunswick","2016A000213","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063567","5.3.1.1.1.1","358.0","","","","1"
"2016-06","New Brunswick","2016A000213","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063568","5.4.1.1.1.1","302.5","","","","1"
"2016-06","New Brunswick","2016A000213","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063569","5.5.1.1.1.1","55.4","","","","1"
"2016-06","New Brunswick","2016A000213","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063570","5.6.1.1.1.1","39.0","","","","1"
"2016-06","New Brunswick","2016A000213","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063571","5.7.1.1.1.1","9.8","","","","1"
"2016-06","New Brunswick","2016A000213","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063572","5.8.1.1.1.1","63.0","","","","1"
"2016-06","New Brunswick","2016A000213","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063573","5.9.1.1.1.1","56.8","","","","1"
"2016-06","Quebec","2016A000224","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063754","6.1.1.1.1.1","6779.5","","","","1"
"2016-06","Quebec","2016A000224","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063755","6.2.1.1.1.1","4375.3","","","","1"
"2016-06","Quebec","2016A000224","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063756","6.3.1.1.1.1","4062.8","","","","1"
"2016-06","Quebec","2016A000224","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063757","6.4.1.1.1.1","3284.3","","","","1"
"2016-06","Quebec","2016A000224","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063758","6.5.1.1.1.1","778.6","","","","1"
"2016-06","Quebec","2016A000224","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063759","6.6.1.1.1.1","312.5","","","","1"
"2016-06","Quebec","2016A000224","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063760","6.7.1.1.1.1","7.1","","","","1"
"2016-06","Quebec","2016A000224","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063761","6.8.1.1.1.1","64.5","","","","1"
"2016-06","Quebec","2016A000224","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063762","6.9.1.1.1.1","59.9","","","","1"
"2016-06","Ontario","2016A000235","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063943","7.1.1.1.1.1","11412.5","","","","1"
"2016-06","Ontario","2016A000235","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063944","7.2.1.1.1.1","7441.4","","","","1"
"2016-06","Ontario","2016A000235","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063945","7.3.1.1.1.1","6966.7","","","","1"
"2016-06","Ontario","2016A000235","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063946","7.4.1.1.1.1","5640.5","","","","1"
"2016-06","Ontario","2016A000235","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063947","7.5.1.1.1.1","1326.2","","","","1"
"2016-06","Ontario","2016A000235","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2063948","7.6.1.1.1.1","474.7","","","","1"
"2016-06","Ontario","2016A000235","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063949","7.7.1.1.1.1","6.4","","","","1"
"2016-06","Ontario","2016A000235","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063950","7.8.1.1.1.1","65.2","","","","1"
"2016-06","Ontario","2016A000235","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2063951","7.9.1.1.1.1","61.0","","","","1"
"2016-06","Manitoba","2016A000246","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064132","8.1.1.1.1.1","997.7","","","","1"
"2016-06","Manitoba","2016A000246","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064133","8.2.1.1.1.1","678.9","","","","1"
"2016-06","Manitoba","2016A000246","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064134","8.3.1.1.1.1","636.4","","","","1"
"2016-06","Manitoba","2016A000246","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064135","8.4.1.1.1.1","511.8","","","","1"
"2016-06","Manitoba","2016A000246","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064136","8.5.1.1.1.1","124.7","","","","1"
"2016-06","Manitoba","2016A000246","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064137","8.6.1.1.1.1","42.4","","","","1"
"2016-06","Manitoba","2016A000246","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064138","8.7.1.1.1.1","6.2","","","","1"
"2016-06","Manitoba","2016A000246","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064139","8.8.1.1.1.1","68.0","","","","1"
"2016-06","Manitoba","2016A000246","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064140","8.9.1.1.1.1","63.8","","","","1"
"2016-06","Saskatchewan","2016A000247","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064321","9.1.1.1.1.1","859.6","","","","1"
"2016-06","Saskatchewan","2016A000247","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064322","9.2.1.1.1.1","599.2","","","","1"
"2016-06","Saskatchewan","2016A000247","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064323","9.3.1.1.1.1","561.3","","","","1"
"2016-06","Saskatchewan","2016A000247","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064324","9.4.1.1.1.1","456.9","","","","1"
"2016-06","Saskatchewan","2016A000247","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064325","9.5.1.1.1.1","104.4","","","","1"
"2016-06","Saskatchewan","2016A000247","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064326","9.6.1.1.1.1","37.9","","","","1"
"2016-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064327","9.7.1.1.1.1","6.3","","","","1"
"2016-06","Saskatchewan","2016A000247","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064328","9.8.1.1.1.1","69.7","","","","1"
"2016-06","Saskatchewan","2016A000247","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064329","9.9.1.1.1.1","65.3","","","","1"
"2016-06","Alberta","2016A000248","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064510","10.1.1.1.1.1","3315.4","","","","1"
"2016-06","Alberta","2016A000248","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064511","10.2.1.1.1.1","2387.3","","","","1"
"2016-06","Alberta","2016A000248","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064512","10.3.1.1.1.1","2192.6","","","","1"
"2016-06","Alberta","2016A000248","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064513","10.4.1.1.1.1","1770.7","","","","1"
"2016-06","Alberta","2016A000248","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064514","10.5.1.1.1.1","421.9","","","","1"
"2016-06","Alberta","2016A000248","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064515","10.6.1.1.1.1","194.7","","","","1"
"2016-06","Alberta","2016A000248","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064516","10.7.1.1.1.1","8.2","","","","1"
"2016-06","Alberta","2016A000248","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064517","10.8.1.1.1.1","72.0","","","","1"
"2016-06","Alberta","2016A000248","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064518","10.9.1.1.1.1","66.1","","","","1"
"2016-06","British Columbia","2016A000259","Population","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064699","11.1.1.1.1.1","4026.1","","","","1"
"2016-06","British Columbia","2016A000259","Labour force","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064700","11.2.1.1.1.1","2620.7","","","","1"
"2016-06","British Columbia","2016A000259","Employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064701","11.3.1.1.1.1","2467.3","","","","1"
"2016-06","British Columbia","2016A000259","Full-time employment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064702","11.4.1.1.1.1","1950.7","","","","1"
"2016-06","British Columbia","2016A000259","Part-time employment ","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064703","11.5.1.1.1.1","516.6","","","","1"
"2016-06","British Columbia","2016A000259","Unemployment","Both sexes","15 years and over","Estimate","Seasonally adjusted","Persons","249","thousands","3","v2064704","11.6.1.1.1.1","153.4","","","","1"
"2016-06","British Columbia","2016A000259","Unemployment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064705","11.7.1.1.1.1","5.9","","","","1"
"2016-06","British Columbia","2016A000259","Participation rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064706","11.8.1.1.1.1","65.1","","","","1"
"2016-06","British Columbia","2016A000259","Employment rate","Both sexes","15 years and over","Estimate","Seasonally adjusted","Percentage","242","units","0","v2064707","11.9.1.1.1.1","61.3","","","","1"


